iter,batch_size,epoch,loss,mean_loss
0,64,0,0.5819293260574341,
1,64,0,0.4761209487915039,
2,64,0,0.4059210419654846,
3,64,0,0.3264647126197815,
4,64,0,0.2757227122783661,
5,64,0,0.26235413551330566,
6,64,0,0.22336700558662415,
7,64,0,0.18605157732963562,
8,64,0,0.1790727823972702,
9,64,0,0.2009342610836029,
10,64,0,0.22984211146831512,
11,64,0,0.19652357697486877,
12,64,0,0.18805143237113953,
13,64,0,0.2104911208152771,
14,64,0,0.2482568919658661,
15,64,0,0.19935989379882812,
16,64,0,0.25663143396377563,
17,64,0,0.25658226013183594,
18,64,0,0.20515546202659607,
19,64,0,0.21088528633117676,
20,64,0,0.2605641186237335,
21,64,0,0.14538860321044922,
22,64,0,0.20539169013500214,
23,64,0,0.19406375288963318,
24,64,0,0.22592251002788544,
25,64,0,0.24278078973293304,
26,64,0,0.20757383108139038,
27,64,0,0.16402366757392883,
28,64,0,0.20170508325099945,
29,64,0,0.20173799991607666,
30,64,0,0.18674331903457642,
31,64,0,0.24767932295799255,
32,64,0,0.20280663669109344,
33,64,0,0.17414867877960205,
34,64,0,0.21781477332115173,
35,64,0,0.1412072479724884,
36,64,0,0.15581607818603516,
37,64,0,0.14862720668315887,
38,64,0,0.1903865784406662,
39,64,0,0.21002249419689178,
40,64,0,0.2368849217891693,
41,64,0,0.20217430591583252,
42,64,0,0.2738955020904541,
43,64,0,0.20800736546516418,
44,64,0,0.2245418131351471,
45,64,0,0.16436657309532166,
46,64,0,0.181197851896286,
47,64,0,0.21675656735897064,
48,64,0,0.18583178520202637,
49,64,0,0.18764135241508484,
50,64,0,0.20609816908836365,
51,64,0,0.15507552027702332,
52,64,0,0.1320236325263977,
53,64,0,0.1818181723356247,
54,64,0,0.15817904472351074,
55,64,0,0.16170282661914825,
56,64,0,0.19124707579612732,
57,64,0,0.17307065427303314,
58,64,0,0.18542107939720154,
59,64,0,0.14582519233226776,
60,64,0,0.1292172074317932,
61,64,0,0.15203019976615906,
62,64,0,0.19941720366477966,
63,64,0,0.1470535844564438,
64,64,0,0.19071444869041443,
65,64,0,0.1690313071012497,
66,64,0,0.13321182131767273,
67,64,0,0.17711400985717773,
68,64,0,0.16706031560897827,
69,64,0,0.18631121516227722,
70,64,0,0.1685575544834137,
71,64,0,0.18033728003501892,
72,64,0,0.2024296522140503,
73,64,0,0.16071587800979614,
74,64,0,0.1412172168493271,
75,64,0,0.16125284135341644,
76,64,0,0.16197597980499268,
77,64,0,0.1497662514448166,
78,64,0,0.16630834341049194,
79,64,0,0.18387266993522644,
80,64,0,0.1750512570142746,
81,64,0,0.167110413312912,
82,64,0,0.19280144572257996,
83,64,0,0.17873188853263855,
84,64,0,0.1552029252052307,
85,64,0,0.14133551716804504,
86,64,0,0.15425390005111694,
87,64,0,0.19022119045257568,
88,64,0,0.16354988515377045,
89,64,0,0.1730649173259735,
90,64,0,0.1668151319026947,
91,64,0,0.16149359941482544,
92,64,0,0.14939695596694946,
93,64,0,0.14867445826530457,
94,64,0,0.183277890086174,
95,64,0,0.17298299074172974,
96,64,0,0.1475149244070053,
97,64,0,0.14651253819465637,
98,64,0,0.12274863570928574,
99,64,0,0.1364235281944275,
100,64,0,0.15211878716945648,
101,64,0,0.14650219678878784,
102,64,0,0.13440297544002533,
103,64,0,0.15057653188705444,
104,64,0,0.13056212663650513,
105,64,0,0.13727352023124695,
106,64,0,0.1488586664199829,
107,64,0,0.12843821942806244,
108,64,0,0.12246986478567123,
109,64,0,0.10898208618164062,
110,64,0,0.15236276388168335,
111,64,0,0.14286106824874878,
112,64,0,0.13045775890350342,
113,64,0,0.17564712464809418,
114,64,0,0.14221356809139252,
115,64,0,0.12663912773132324,
116,64,0,0.12732172012329102,
117,64,0,0.16466371715068817,
118,64,0,0.1215277761220932,
119,64,0,0.12608414888381958,
120,64,0,0.11901526898145676,
121,64,0,0.14595624804496765,
122,64,0,0.18592791259288788,
123,64,0,0.17576491832733154,
124,64,0,0.1952577531337738,
125,64,0,0.14793208241462708,
126,64,0,0.14689379930496216,
127,64,0,0.13353872299194336,
128,64,0,0.14141207933425903,
129,64,0,0.10278494656085968,
130,64,0,0.11849986761808395,
131,64,0,0.12817662954330444,
132,64,0,0.13203755021095276,
133,64,0,0.13879014551639557,
134,64,0,0.16307729482650757,
135,64,0,0.13410356640815735,
136,64,0,0.12338503450155258,
137,64,0,0.15906135737895966,
138,64,0,0.13382059335708618,
139,64,0,0.14054711163043976,
140,64,0,0.16275109350681305,
141,64,0,0.15379978716373444,
142,64,0,0.13191187381744385,
143,64,0,0.12694571912288666,
144,64,0,0.15965092182159424,
145,64,0,0.18374817073345184,
146,64,0,0.14293426275253296,
147,64,0,0.19463205337524414,
148,64,0,0.19224318861961365,
149,64,0,0.1253034472465515,
150,64,0,0.10564060509204865,
151,64,0,0.13325922191143036,
152,64,0,0.13045190274715424,
153,64,0,0.13424211740493774,
154,64,0,0.13546521961688995,
155,64,0,0.12178357690572739,
156,64,0,0.1444968581199646,
157,64,0,0.14838546514511108,
158,64,0,0.14119336009025574,
159,64,0,0.1537034660577774,
160,64,0,0.11776746809482574,
161,64,0,0.11631592363119125,
162,64,0,0.11528565734624863,
163,64,0,0.12842229008674622,
164,64,0,0.15812423825263977,
165,64,0,0.11994694918394089,
166,64,0,0.13231882452964783,
167,64,0,0.13205468654632568,
168,64,0,0.14878635108470917,
169,64,0,0.1445935219526291,
170,64,0,0.16146264970302582,
171,64,0,0.13404421508312225,
172,64,0,0.1595117747783661,
173,64,0,0.13765428960323334,
174,64,0,0.11023666709661484,
175,64,0,0.12354102730751038,
176,64,0,0.13975819945335388,
177,64,0,0.12608006596565247,
178,64,0,0.12167298048734665,
179,64,0,0.1263558715581894,
180,64,0,0.14182046055793762,
181,64,0,0.14078117907047272,
182,64,0,0.12784446775913239,
183,64,0,0.10807985067367554,
184,64,0,0.14011937379837036,
185,64,0,0.1311953067779541,
186,64,0,0.17681846022605896,
187,64,0,0.13138845562934875,
188,64,0,0.19048941135406494,
189,64,0,0.1385435312986374,
190,64,0,0.10298502445220947,
191,64,0,0.13350743055343628,
192,64,0,0.12838369607925415,
193,64,0,0.15634748339653015,
194,64,0,0.11929529905319214,
195,64,0,0.11142381280660629,
196,64,0,0.1744767278432846,
197,64,0,0.1661863923072815,
198,64,0,0.13305872678756714,
199,64,0,0.15169742703437805,
200,64,0,0.11842649430036545,
201,64,0,0.1150863990187645,
202,64,0,0.1440396010875702,
203,64,0,0.1403661072254181,
204,64,0,0.11484494060277939,
205,64,0,0.14478561282157898,
206,64,0,0.10610952973365784,
207,64,0,0.12692317366600037,
208,64,0,0.17398607730865479,
209,64,0,0.1288195550441742,
210,64,0,0.09867694973945618,
211,64,0,0.11807060241699219,
212,64,0,0.129835844039917,
213,64,0,0.12620720267295837,
214,64,0,0.12692181766033173,
215,64,0,0.12698082625865936,
216,64,0,0.115303173661232,
217,64,0,0.1450362503528595,
218,64,0,0.14406955242156982,
219,64,0,0.11332236975431442,
220,64,0,0.11790358275175095,
221,64,0,0.13209474086761475,
222,64,0,0.10956376045942307,
223,64,0,0.13737349212169647,
224,64,0,0.10419567674398422,
225,64,0,0.14227931201457977,
226,64,0,0.15823951363563538,
227,64,0,0.1463780254125595,
228,64,0,0.12270742654800415,
229,64,0,0.1112900972366333,
230,64,0,0.14402316510677338,
231,64,0,0.13949647545814514,
232,64,0,0.13258692622184753,
233,64,0,0.1596473902463913,
234,64,0,0.12424658983945847,
235,64,0,0.1384807676076889,
236,64,0,0.14095136523246765,
237,64,0,0.1505311280488968,
238,64,0,0.12550285458564758,
239,64,0,0.10937641561031342,
240,64,0,0.13990134000778198,
241,64,0,0.1320866048336029,
242,64,0,0.11635574698448181,
243,64,0,0.1380677968263626,
244,64,0,0.130717933177948,
245,64,0,0.1216043084859848,
246,64,0,0.12142537534236908,
247,64,0,0.11809054017066956,
248,64,0,0.10862788558006287,
249,64,0,0.11007697880268097,
250,64,0,0.11673603951931,
251,64,0,0.18511533737182617,
252,64,0,0.1371581256389618,
253,64,0,0.10050051659345627,
254,64,0,0.09929263591766357,
255,64,0,0.10504408180713654,
256,64,0,0.10118579119443893,
257,64,0,0.12845087051391602,
258,64,0,0.1240013837814331,
259,64,0,0.12957388162612915,
260,64,0,0.15715110301971436,
261,64,0,0.12542884051799774,
262,64,0,0.10807929933071136,
263,64,0,0.15061047673225403,
264,64,0,0.14522197842597961,
265,64,0,0.13122224807739258,
266,64,0,0.12245459854602814,
267,64,0,0.13823112845420837,
268,64,0,0.13358953595161438,
269,64,0,0.17029564082622528,
270,64,0,0.14217405021190643,
271,64,0,0.14478956162929535,
272,64,0,0.13331681489944458,
273,64,0,0.11955811828374863,
274,64,0,0.12915123999118805,
275,64,0,0.15070030093193054,
276,64,0,0.11943072080612183,
277,64,0,0.12336695194244385,
278,64,0,0.10483209788799286,
279,64,0,0.1270235776901245,
280,64,0,0.13969627022743225,
281,64,0,0.10866548866033554,
282,64,0,0.14802345633506775,
283,64,0,0.12482528388500214,
284,64,0,0.1371794044971466,
285,64,0,0.10074451565742493,
286,64,0,0.1292514055967331,
287,64,0,0.138484388589859,
288,64,0,0.10582419484853745,
289,64,0,0.11920860409736633,
290,64,0,0.1307045966386795,
291,64,0,0.15936854481697083,
292,64,0,0.1541409194469452,
293,64,0,0.12298070639371872,
294,64,0,0.15715444087982178,
295,64,0,0.12112060189247131,
296,64,0,0.1310894787311554,
297,64,0,0.1108434796333313,
298,64,0,0.12843471765518188,
299,64,0,0.11768995225429535,
300,64,0,0.13945671916007996,
301,64,0,0.17609064280986786,
302,64,0,0.13651037216186523,
303,64,0,0.13958404958248138,
304,64,0,0.1423225998878479,
305,64,0,0.1230631098151207,
306,64,0,0.13581976294517517,
307,64,0,0.1495848000049591,
308,64,0,0.10616745054721832,
309,64,0,0.11017724126577377,
310,64,0,0.09876789152622223,
311,64,0,0.1203116774559021,
312,64,0,0.12741784751415253,
313,64,0,0.1409512460231781,
314,64,0,0.10453358292579651,
315,64,0,0.13764290511608124,
316,64,0,0.09955539554357529,
317,64,0,0.10730522871017456,
318,64,0,0.11449821293354034,
319,64,0,0.1049182116985321,
320,64,0,0.11300861835479736,
321,64,0,0.12972113490104675,
322,64,0,0.15243008732795715,
323,64,0,0.14591296017169952,
324,64,0,0.11714585870504379,
325,64,0,0.1159619390964508,
326,64,0,0.14408281445503235,
327,64,0,0.1390606164932251,
328,64,0,0.10955509543418884,
329,64,0,0.13516148924827576,
330,64,0,0.14348560571670532,
331,64,0,0.11874570697546005,
332,64,0,0.13843026757240295,
333,64,0,0.1322530210018158,
334,64,0,0.12752366065979004,
335,64,0,0.11394652724266052,
336,64,0,0.10048346221446991,
337,64,0,0.12330478429794312,
338,64,0,0.12584471702575684,
339,64,0,0.10181059688329697,
340,64,0,0.12146233022212982,
341,64,0,0.14181357622146606,
342,64,0,0.12080302089452744,
343,64,0,0.11419442296028137,
344,64,0,0.12476387619972229,
345,64,0,0.14839857816696167,
